# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(*)rho_adm            16:(*)rho_adr            17:(.)rho_tot            18:(.)p_tot              19:(.)p_tot_prime        20:gr.fac. D             21:gr.fac. f             22:rel. alpha            23:rel. m_e           
       1.237475458892e+02       1.091098085846e-02       1.080893247809e+03       1.942916403703e-01       1.194501106882e+04       9.575347541847e+01       1.490110816455e+06       3.957187871954e+02       6.663572306122e-04       4.831929735222e-03       3.069296020046e-02       4.101823065655e-08       5.454901174449e-04       3.774924151776e-02       8.897594314212e-04       1.227037843730e-04       3.774924151776e-02       4.448093592460e-04      -2.516568508598e-06       1.042929021700e-02       9.761542870274e-01       1.014080000000e+00       9.724000000000e-01 
       1.224138179508e+02       1.109290323224e-02       1.087814009309e+03       1.911479730157e-01       1.193809030732e+04       9.673220151147e+01       1.473325303868e+06       3.972899307638e+02       6.383137851318e-04       4.678600275174e-03       2.971899425462e-02       4.101823065655e-08       5.225333284046e-04       3.653754758801e-02       8.615250942789e-04       1.175398321726e-04       3.653754758801e-02       4.260879636724e-04      -2.397285019543e-06       1.053931148795e-02       9.764031175508e-01       1.014080000000e+00       9.724000000000e-01 
       1.210943494530e+02       1.127781736574e-02       1.094773374930e+03       1.880555375909e-01       1.193113094170e+04       9.772058244426e+01       1.456723670565e+06       3.988626702147e+02       6.114505396978e-04       4.530136350142e-03       2.877593473349e-02       4.101823065655e-08       5.005426689902e-04       3.536488521861e-02       8.341867046992e-04       1.125932033617e-04       3.536488521861e-02       4.081544524526e-04      -2.283659935606e-06       1.065052174298e-02       9.766494136644e-01       1.014080000000e+00       9.724000000000e-01 
       1.197889879421e+02       1.146577209421e-02       1.101771546421e+03       1.850134896965e-01       1.192413277021e+04       9.871870750276e+01       1.440303929401e+06       4.004369923129e+02       5.857178259428e-04       4.386383564283e-03       2.786280089736e-02       4.101823065655e-08       4.794774799241e-04       3.422999136967e-02       8.077158319797e-04       1.078547519502e-04       3.422999136967e-02       3.909756677084e-04      -2.175424588001e-06       1.076293383140e-02       9.768931998268e-01       1.014080000000e+00       9.724000000000e-01 
       1.184975825944e+02       1.165681704778e-02       1.108808726638e+03       1.820209990922e-01       1.191709558999e+04       9.972666669281e+01       1.424064114551e+06       4.020128838983e+02       5.610680657779e-04       4.247192421131e-03       2.697864312787e-02       4.101823065655e-08       4.592988130625e-04       3.313164411052e-02       7.820849475968e-04       1.033157168544e-04       3.313164411052e-02       3.745198470010e-04      -2.072323079065e-06       1.087656074134e-02       9.771345002859e-01       1.014080000000e+00       9.724000000000e-01 
       1.172199841989e+02       1.185100266442e-02       1.115885119556e+03       1.790772494538e-01       1.191001919707e+04       1.007445507440e+02       1.408002281286e+06       4.035903318863e+02       5.374556834242e-04       4.112418168124e-03       2.612254194050e-02       4.101823065655e-08       4.399693593828e-04       3.206866127193e-02       7.572673965773e-04       9.896770569795e-05       3.206866127193e-02       3.587565646043e-04      -1.974111674370e-06       1.099141560132e-02       9.773733390808e-01       1.014080000000e+00       9.724000000000e-01 
       1.159560451396e+02       1.204838020275e-02       1.123000930270e+03       1.761814381336e-01       1.190290338636e+04       1.017724511132e+02       1.392116505747e+06       4.051693232675e+02       5.148370211455e-04       3.981920646065e-03       2.529360702830e-02       4.101823065655e-08       4.214533800010e-04       3.103989914282e-02       7.332373697782e-04       9.480267929536e-05       3.103989914282e-02       3.436566752500e-04      -1.880558223822e-06       1.110751168172e-02       9.776097400444e-01       1.014080000000e+00       9.724000000000e-01 
       1.147056193788e+02       1.224900175568e-02       1.130156365000e+03       1.733327759257e-01       1.189574795163e+04       1.028104599888e+02       1.376404884718e+06       4.067498451083e+02       4.931702585285e-04       3.855564143369e-03       2.449097633604e-02       4.101823065655e-08       4.037166400940e-04       3.004425121010e-02       7.099698770464e-04       9.081293678778e-05       3.004425121010e-02       3.291922602394e-04      -1.791441610346e-06       1.122486239631e-02       9.778437268033e-01       1.014080000000e+00       9.724000000000e-01 
       1.134685624404e+02       1.245292026402e-02       1.137351631106e+03       1.705304868352e-01       1.188855268552e+04       1.038586702940e+02       1.360865535409e+06       4.083318845512e+02       4.724153351598e-04       3.733217254925e-03       2.371381516371e-02       4.101823065655e-08       3.867263456005e-04       2.908064694026e-02       6.874407212302e-04       8.699110140471e-05       2.908064694026e-02       3.153365758243e-04      -1.706551224860e-06       1.134348130384e-02       9.780753227782e-01       1.014080000000e+00       9.724000000000e-01 
       1.122447313926e+02       1.266018952989e-02       1.144586937082e+03       1.677738078518e-01       1.188131737955e+04       1.049171756905e+02       1.345496595237e+06       4.099154288145e+02       4.525338765562e-04       3.614752745443e-03       2.296131529845e-02       4.101823065655e-08       3.704510825877e-04       2.814805060111e-02       6.656264730153e-04       8.333010682486e-05       2.814805060111e-02       3.020640037589e-04      -1.625686466262e-06       1.146338210955e-02       9.783045511876e-01       1.014080000000e+00       9.724000000000e-01 
       1.110339848320e+02       1.287086423111e-02       1.151862492571e+03       1.650619887268e-01       1.187404182406e+04       1.059860705826e+02       1.330296221611e+06       4.115004651926e+02       4.334891232134e-04       3.500047417129e-03       2.223269417405e-02       4.101823065655e-08       3.548607591690e-04       2.724546012246e-02       6.445044465593e-04       7.982318411095e-05       2.724546012246e-02       2.893500039338e-04      -1.548656265254e-06       1.158457866680e-02       9.785314350463e-01       1.014080000000e+00       9.724000000000e-01 
       1.098361828668e+02       1.308499993539e-02       1.159178508370e+03       1.623942917548e-01       1.186672580826e+04       1.070654501204e+02       1.315262591714e+06       4.130869810566e+02       4.152458626398e-04       3.388981981575e-03       2.152719405714e-02       4.101823065655e-08       3.399265498655e-04       2.637190599454e-02       6.240526758994e-04       7.646384919441e-05       2.637190599454e-02       2.771710690026e-04      -1.475278630853e-06       1.170708497866e-02       9.787559971683e-01       1.014080000000e+00       9.724000000000e-01 
       1.086511871010e+02       1.330265311447e-02       1.166535196432e+03       1.597699915586e-01       1.185936912020e+04       1.081554102034e+02       1.300393902298e+06       4.146749638535e+02       3.977703642511e-04       3.281440935695e-03       2.084408125914e-02       4.101823065655e-08       3.256208423102e-04       2.552645020263e-02       6.042498921090e-04       7.324589088678e-05       2.552645020263e-02       2.655046809187e-04      -1.405380218509e-06       1.183091519951e-02       9.789782601687e-01       1.014080000000e+00       9.724000000000e-01 
       1.074788606181e+02       1.352388115921e-02       1.173932769874e+03       1.571883748785e-01       1.185197154676e+04       1.092560474845e+02       1.285688369471e+06       4.162644011071e+02       3.810303170045e-04       3.177312441611e-03       2.018264537332e-02       4.101823065655e-08       3.119171861944e-04       2.470818519693e-02       5.850755011787e-04       7.016335939559e-05       2.470818519693e-02       2.543292693008e-04      -1.338795918802e-06       1.195608363668e-02       9.791982464621e-01       1.014080000000e+00       9.724000000000e-01 
       1.063190679657e+02       1.374874239449e-02       1.181371442988e+03       1.546487403649e-01       1.184453287364e+04       1.103674593729e+02       1.271144228488e+06       4.178552804179e+02       3.649947696578e-04       3.076488210347e-03       1.954219853593e-02       4.101823065655e-08       2.987902443626e-04       2.391623289645e-02       5.665095625995e-04       6.721055532364e-05       2.391623289645e-02       2.436241715507e-04      -1.275368465731e-06       1.208260475212e-02       9.794159782651e-01       1.014080000000e+00       9.724000000000e-01 
       1.051716751393e+02       1.397729609400e-02       1.188851431241e+03       1.521503983748e-01       1.183705288539e+04       1.114897440382e+02       1.256759733554e+06       4.194475894629e+02       3.496340735428e-04       2.978863389212e-03       1.892207471090e-02       4.101823065655e-08       2.862157459661e-04       2.314974372561e-02       5.485327686259e-04       6.438201913114e-05       2.314974372561e-02       2.333695946493e-04      -1.214948063664e-06       1.221049316406e-02       9.796314775994e-01       1.014080000000e+00       9.724000000000e-01 
       1.040365495671e+02       1.420960249617e-02       1.196372951283e+03       1.496926707717e-01       1.182953136535e+04       1.126230004136e+02       1.242533157612e+06       4.210413159957e+02       3.349198277463e-04       2.884336452760e-03       1.832162899720e-02       4.101823065655e-08       2.741704415875e-04       2.240789568277e-02       5.311264241961e-04       6.167252104141e-05       2.240789568277e-02       2.235465785611e-04      -1.157392032054e-06       1.233976364867e-02       9.798447662904e-01       1.014080000000e+00       9.724000000000e-01 
       1.029135600950e+02       1.444572281971e-02       1.203936220956e+03       1.472748907292e-01       1.182196809567e+04       1.137673281992e+02       1.228462792151e+06       4.226364478472e+02       3.208248265995e-04       2.792809097204e-03       1.774023695815e-02       4.101823065655e-08       2.626320602542e-04       2.168989343930e-02       5.142724274905e-04       5.907705137138e-05       2.168989343930e-02       2.141369611777e-04      -1.102564467082e-06       1.247043114185e-02       9.800558659689e-01       1.014080000000e+00       9.724000000000e-01 
       1.018025769707e+02       1.468571927921e-02       1.211541459297e+03       1.448964025380e-01       1.181436285733e+04       1.149228278655e+02       1.214546947001e+06       4.242329729246e+02       3.073230093757e-04       2.704186138188e-03       1.717729397202e-02       4.101823065655e-08       2.515792682610e-04       2.099496746845e-02       4.979532511064e-04       5.659081126898e-05       2.099496746845e-02       2.051233447379e-04      -1.050335919405e-06       1.260251074083e-02       9.802647980747e-01       1.014080000000e+00       9.724000000000e-01 
       1.007034718295e+02       1.492965510181e-02       1.219188886548e+03       1.425565614162e-01       1.180671543008e+04       1.160896006567e+02       1.200783950142e+06       4.258308792123e+02       2.943894121063e-04       2.618375411800e-03       1.663221460329e-02       4.101823065655e-08       2.409916297252e-04       2.032237320282e-02       4.821519238303e-04       5.420920384041e-05       2.032237320282e-02       1.964890636600e-04      -1.000583087257e-06       1.273601770604e-02       9.804715838550e-01       1.014080000000e+00       9.724000000000e-01 
