#scalar perturbations for mode k = 1.088182900000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_idr             17:theta_idr             18:shear_idr             19:delta_cdm             20:theta_cdm             21:delta_idm             22:theta_idm          
       2.438954944063e+02       8.514928533890e-04      -2.761094765798e+00       4.577272271558e-03       7.459882026231e-03       1.274550896552e-02       1.248279257781e-04       2.550902664749e-03      -2.073211269050e+00       4.697241444701e-03       5.322396348759e-01       5.570820242340e-01      -2.521097177730e+00       1.872165694024e-03       1.213955040949e-01      -2.521097177730e+00       1.872165694024e-03       1.213955040949e-01      -2.257374744773e+00       7.168252805639e-03      -2.257372483932e+00       7.168250881059e-03 
       2.446696538890e+02       8.550838550629e-04      -2.767596507318e+00       4.576145804863e-03       7.707083637199e-03       1.302422535161e-02       1.317569170463e-04       2.606800162055e-03      -2.078182639060e+00       4.701803890999e-03       5.319397340182e-01       5.566376267100e-01      -2.524796838276e+00       1.851989591510e-03       1.214822369925e-01      -2.524796838276e+00       1.851989591510e-03       1.214822369925e-01      -2.264264498313e+00       7.186823662401e-03      -2.264262235984e+00       7.186821745904e-03 
       2.454438133717e+02       8.586804778221e-04      -2.774093844753e+00       4.574819267779e-03       7.962050466220e-03       1.330570656318e-02       1.390343229527e-04       2.663263116308e-03      -2.083155224918e+00       4.706487901508e-03       5.316390493447e-01       5.561940146955e-01      -2.528472469514e+00       1.831694887706e-03       1.215630600072e-01      -2.528472469514e+00       1.831694887706e-03       1.215630600072e-01      -2.271166262611e+00       7.205369818316e-03      -2.271163998802e+00       7.205367909846e-03 
       2.462179728544e+02       8.622827217672e-04      -2.780586337031e+00       4.573304073879e-03       8.224920874012e-03       1.358975307671e-02       1.466728916724e-04       2.720252512609e-03      -2.088128934598e+00       4.711256941679e-03       5.313376407901e-01       5.557512474252e-01      -2.532123711819e+00       1.811281403385e-03       1.216379519240e-01      -2.532123711819e+00       1.811281403385e-03       1.216379519240e-01      -2.278079840239e+00       7.223890043150e-03      -2.278077574955e+00       7.223888142653e-03 
       2.469921323370e+02       8.658905861948e-04      -2.787073583338e+00       4.571602749255e-03       8.495831329804e-03       1.387615606031e-02       1.546854312244e-04       2.777727522943e-03      -2.093103682928e+00       4.716093380193e-03       5.310355598929e-01       5.553093757010e-01      -2.535750239502e+00       1.790749120286e-03       1.217068916992e-01      -2.535750239502e+00       1.790749120286e-03       1.217068916992e-01      -2.285005058399e+00       7.242383262524e-03      -2.285002791647e+00       7.242381369946e-03 
       2.477662918197e+02       8.695040721298e-04      -2.793555630199e+00       4.569693831610e-03       8.774913674009e-03       1.416469847518e-02       1.630847756260e-04       2.835645727593e-03      -2.098079719286e+00       4.721046049622e-03       5.307327483313e-01       5.548683380437e-01      -2.539352177269e+00       1.770100512458e-03       1.217698586755e-01      -2.539352177269e+00       1.770100512458e-03       1.217698586755e-01      -2.291942081275e+00       7.260850889305e-03      -2.291939813061e+00       7.260849004591e-03 
       2.484462881229e+02       8.726826764460e-04      -2.799244842766e+00       4.567836139173e-03       9.026889217205e-03       1.441973326307e-02       1.707917308023e-04       2.886850347072e-03      -2.102451680504e+00       4.725512141942e-03       5.304661549261e-01       5.544816193971e-01      -2.542495675960e+00       1.751868672365e-03       1.218202235528e-01      -2.542495675960e+00       1.751868672365e-03       1.218202235528e-01      -2.298045098312e+00       7.277051472520e-03      -2.298042828819e+00       7.277049594672e-03 
       2.491262844261e+02       8.758656172906e-04      -2.804929655490e+00       4.565814032266e-03       9.285342543550e-03       1.467609155834e-02       1.788156793221e-04       2.938333015945e-03      -2.106824726387e+00       4.730069202189e-03       5.301990214184e-01       5.540955612206e-01      -2.545619962395e+00       1.733548332431e-03       1.218659511962e-01      -2.545619962395e+00       1.733548332431e-03       1.218659511962e-01      -2.304157143393e+00       7.293232010173e-03      -2.304154872625e+00       7.293230139148e-03 
       2.498062807293e+02       8.790528953719e-04      -2.810609873956e+00       4.563627435098e-03       9.550349197125e-03       1.493361376440e-02       1.871652422928e-04       2.990062582600e-03      -2.111198891308e+00       4.734711836581e-03       5.299313633183e-01       5.537101740745e-01      -2.548724914484e+00       1.715140031065e-03       1.219070283172e-01      -2.548724914484e+00       1.715140031065e-03       1.219070283172e-01      -2.310278171252e+00       7.309392312094e-03      -2.310275899214e+00       7.309390447854e-03 
       2.504862770326e+02       8.822445098802e-04      -2.816285341225e+00       4.561268157799e-03       9.821981358126e-03       1.519213664864e-02       1.958489752964e-04       3.042007199571e-03      -2.115574231306e+00       4.739453598175e-03       5.296631865244e-01       5.533254593738e-01      -2.551810447143e+00       1.696644488674e-03       1.219434417909e-01      -2.551810447143e+00       1.696644488674e-03       1.219434417909e-01      -2.316408163880e+00       7.325532367247e-03      -2.316405890577e+00       7.325530509750e-03 
       2.511662733358e+02       8.854404609525e-04      -2.821955946144e+00       4.558728386309e-03       1.010030574423e-02       1.545149433405e-02       2.048753477601e-04       3.094134522072e-03      -2.119950848564e+00       4.744308852208e-03       5.293944856252e-01       5.529414055326e-01      -2.554876527994e+00       1.678062731136e-03       1.219751787116e-01      -2.554876527994e+00       1.678062731136e-03       1.219751787116e-01      -2.322547142300e+00       7.341652467219e-03      -2.322544867736e+00       7.341650616427e-03 
       2.518462696390e+02       8.886407492533e-04      -2.827621544648e+00       4.556005089952e-03       1.038538303544e-02       1.571151868731e-02       2.142527229797e-04       3.146411785751e-03      -2.124328837933e+00       4.749281188480e-03       5.291252628816e-01       5.525580072001e-01      -2.557923100627e+00       1.659395658145e-03       1.220022264345e-01      -2.557923100627e+00       1.659395658145e-03       1.220022264345e-01      -2.328695109012e+00       7.357752774603e-03      -2.328692833192e+00       7.357750930477e-03 
       2.525262659422e+02       8.918453739642e-04      -2.833281904933e+00       4.553096335486e-03       1.067726875513e-02       1.597203933094e-02       2.239893379423e-04       3.198805809193e-03      -2.128708235342e+00       4.754369639628e-03       5.288555413395e-01       5.521752800152e-01      -2.560950025392e+00       1.640643683213e-03       1.220245725371e-01      -2.560950025392e+00       1.640643683213e-03       1.220245725371e-01      -2.334852003580e+00       7.373832963044e-03      -2.334849726508e+00       7.373831125544e-03 
       2.533414412680e+02       8.956927735724e-04      -2.840060356311e+00       4.549359167968e-03       1.103622357198e-02       1.628476167869e-02       2.361463480670e-04       3.261722172277e-03      -2.133960192922e+00       4.760628533925e-03       5.285315584875e-01       5.517173560064e-01      -2.564552671807e+00       1.618053074712e-03       1.220451472243e-01      -2.564552671807e+00       1.618053074712e-03       1.220451472243e-01      -2.342244590463e+00       7.393083271663e-03      -2.342242311896e+00       7.393081442056e-03 
       2.541566165937e+02       8.995464059845e-04      -2.846830745306e+00       4.545340147876e-03       1.140511236097e-02       1.659765007284e-02       2.488448551738e-04       3.324699883324e-03      -2.139214442007e+00       4.767073017381e-03       5.282068863669e-01       5.512603939950e-01      -2.568126851488e+00       1.595342972599e-03       1.220589269152e-01      -2.568126851488e+00       1.595342972599e-03       1.220589269152e-01      -2.349649972055e+00       7.412304834896e-03      -2.349647692000e+00       7.412303013127e-03 
       2.549717919195e+02       9.034062701932e-04      -2.853592726476e+00       4.541030386695e-03       1.178399913737e-02       1.691040357375e-02       2.620980744438e-04       3.387680473881e-03      -2.144471108834e+00       4.773714083390e-03       5.278815519287e-01       5.508044029071e-01      -2.571672399373e+00       1.572514505135e-03       1.220658913512e-01      -2.571672399373e+00       1.572514505135e-03       1.220658913512e-01      -2.357068098008e+00       7.431497490998e-03      -2.357065816471e+00       7.431495677013e-03 
       2.557869672453e+02       9.072723672302e-04      -2.860346006619e+00       4.536423763343e-03       1.217293450477e-02       1.722272082330e-02       2.759187719815e-04       3.450605455604e-03      -2.149730377732e+00       4.780558235656e-03       5.275555698330e-01       5.503493759898e-01      -2.575189214624e+00       1.549569186092e-03       1.220660207399e-01      -2.575189214624e+00       1.549569186092e-03       1.220660207399e-01      -2.364498965092e+00       7.450661458308e-03      -2.364496682079e+00       7.450659652052e-03 
       2.566021425710e+02       9.111446964334e-04      -2.867090214862e+00       4.531513577534e-03       1.257195604166e-02       1.753430085485e-02       2.903192159494e-04       3.513416481092e-03      -2.154992386473e+00       4.787611330186e-03       5.272289729406e-01       5.498953240524e-01      -2.578677127620e+00       1.526508114609e-03       1.220592957456e-01      -2.578677127620e+00       1.526508114609e-03       1.220592957456e-01      -2.371942517427e+00       7.469796535179e-03      -2.371940232945e+00       7.469794736600e-03 
       2.574173178968e+02       9.150232577948e-04      -2.873825005677e+00       4.526291500924e-03       1.298108808339e-02       1.784484413423e-02       3.053111284305e-04       3.576055550664e-03      -2.160257300782e+00       4.794882585062e-03       5.269017883300e-01       5.494422499112e-01      -2.582136002068e+00       1.503332582583e-03       1.220456974692e-01      -2.582136002068e+00       1.503332582583e-03       1.220456974692e-01      -2.379398723071e+00       7.488902707463e-03      -2.379396437126e+00       7.488900916508e-03 
       2.582324932226e+02       9.189080519941e-04      -2.880550057393e+00       4.520748937054e-03       1.340034082011e-02       1.815405384750e-02       3.209056388679e-04       3.638465268145e-03      -2.165525317099e+00       4.802382310188e-03       5.265740372942e-01       5.489901482956e-01      -2.585565735439e+00       1.480044079190e-03       1.220252074585e-01      -2.585565735439e+00       1.480044079190e-03       1.220252074585e-01      -2.386867574336e+00       7.507980153105e-03      -2.386865286934e+00       7.507978369721e-03 
       2.590476685483e+02       9.227990779913e-04      -2.887264972585e+00       4.514878050677e-03       1.382970965338e-02       1.846163707448e-02       3.371132399652e-04       3.700589073522e-03      -2.170796590655e+00       4.810118262476e-03       5.262457583246e-01       5.485390304474e-01      -2.588966160523e+00       1.456643698687e-03       1.219978077003e-01      -2.588966160523e+00       1.456643698687e-03       1.219978077003e-01      -2.394349013951e+00       7.527028650029e-03      -2.394346725099e+00       7.527026874165e-03 
       2.598659235812e+02       9.267110722996e-04      -2.893994725605e+00       4.508647918138e-03       1.427085463778e-02       1.876845651700e-02       3.540085245438e-04       3.762604118050e-03      -2.176091272285e+00       4.818128021349e-03       5.259157320621e-01       5.480871909454e-01      -2.592349862896e+00       1.433043944284e-03       1.219633377983e-01      -2.592349862896e+00       1.433043944284e-03       1.219633377983e-01      -2.401871374400e+00       7.546120212006e-03      -2.401869084098e+00       7.546118443639e-03 
