# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  669       2.367686797241e-10       4.759634858397e-12      -6.408450735048e-12       1.075781471048e-14       2.818992901403e-14       4.822654326234e-15      -6.627235539376e-16 
  670       2.367064850022e-10       4.773054043625e-12      -6.626505730955e-12       1.076468759111e-14       2.803733256804e-14       4.844015412667e-15      -6.630266243012e-16 
  671       2.366689603810e-10       4.785740572904e-12      -6.844772901205e-12       1.077163261367e-14       2.788576672278e-14       4.865089886640e-15      -6.632631289428e-16 
  672       2.366560024405e-10       4.797692604725e-12      -7.063166904175e-12       1.077865225682e-14       2.773522614496e-14       4.885877016981e-15      -6.634330467460e-16 
  673       2.366675043993e-10       4.808908335586e-12      -7.281601430812e-12       1.078574901877e-14       2.758570529030e-14       4.906376090619e-15      -6.635363613605e-16 
  674       2.367033560998e-10       4.819386000212e-12      -7.499989201147e-12       1.079292541733e-14       2.743719840252e-14       4.926586412692e-15      -6.635730612253e-16 
  675       2.367634439925e-10       4.829123871769e-12      -7.718241960794e-12       1.080018398996e-14       2.728969951227e-14       4.946507306639e-15      -6.635431395927e-16 
  676       2.368476511210e-10       4.838120262076e-12      -7.936270477456e-12       1.080752729383e-14       2.714320243622e-14       4.966138114309e-15      -6.634465945516e-16 
  677       2.369558571068e-10       4.846373521823e-12      -8.153984537433e-12       1.081495790588e-14       2.699770077594e-14       4.985478196064e-15      -6.632834290512e-16 
  678       2.370879381337e-10       4.853882040785e-12      -8.371292942127e-12       1.082247842288e-14       2.685318791695e-14       5.004526930872e-15      -6.630536509244e-16 
  679       2.372437669328e-10       4.860644248039e-12      -8.588103504547e-12       1.083009146145e-14       2.670965702771e-14       5.023283716418e-15      -6.627572729119e-16 
  680       2.374232127670e-10       4.866658612177e-12      -8.804323045814e-12       1.083779965817e-14       2.656710105857e-14       5.041747969202e-15      -6.623943126851e-16 
  681       2.376261414160e-10       4.871923641524e-12      -9.019857391666e-12       1.084560566960e-14       2.642551274077e-14       5.059919124640e-15      -6.619647928702e-16 
  682       2.378524151609e-10       4.876437884351e-12      -9.234611368967e-12       1.085351217233e-14       2.628488458545e-14       5.077796637169e-15      -6.614687410715e-16 
  683       2.381018927687e-10       4.880199929088e-12      -9.448488802208e-12       1.086152186305e-14       2.614520888262e-14       5.095379980343e-15      -6.609061898952e-16 
  684       2.383744294775e-10       4.883208404547e-12      -9.661392510017e-12       1.086963745863e-14       2.600647770013e-14       5.112668646942e-15      -6.602771769729e-16 
  685       2.386698769808e-10       4.885461980129e-12      -9.873224301658e-12       1.087786169611e-14       2.586868288269e-14       5.129662149069e-15      -6.595817449849e-16 
  686       2.389880834123e-10       4.886959366043e-12      -1.008388497355e-11       1.088619733283e-14       2.573181605083e-14       5.146360018252e-15      -6.588199416844e-16 
  687       2.393288933309e-10       4.887699313521e-12      -1.029327430574e-11       1.089464714641e-14       2.559586859991e-14       5.162761805549e-15      -6.579918199205e-16 
  688       2.396921477052e-10       4.887680615034e-12      -1.050129105847e-11       1.090321393489e-14       2.546083169907e-14       5.178867081646e-15      -6.570974376622e-16 
  689       2.400776838981e-10       4.886902104505e-12      -1.070783296861e-11       1.091190051669e-14       2.532669629028e-14       5.194675436961e-15      -6.561368580216e-16 
  690       2.404853356518e-10       4.885362657527e-12      -1.091279674622e-11       1.092070973075e-14       2.519345308725e-14       5.210186481746e-15      -6.551101492780e-16 
  691       2.409149330725e-10       4.883061191576e-12      -1.111607807101e-11       1.092964443654e-14       2.506109257447e-14       5.225399846188e-15      -6.540173849009e-16 
  692       2.413663026149e-10       4.879996666225e-12      -1.131757158889e-11       1.093870751413e-14       2.492960500620e-14       5.240315180509e-15      -6.528586435740e-16 
  693       2.418392670670e-10       4.876168083366e-12      -1.151717090845e-11       1.094790186423e-14       2.479898040542e-14       5.254932155073e-15      -6.516340092187e-16 
  694       2.423336455350e-10       4.871574487416e-12      -1.171476859746e-11       1.095723040827e-14       2.466920856283e-14       5.269250460482e-15      -6.503435710175e-16 
  695       2.428492534280e-10       4.866214965539e-12      -1.191025617941e-11       1.096669608842e-14       2.454027903586e-14       5.283269807681e-15      -6.489874234378e-16 
  696       2.433859024425e-10       4.860088647860e-12      -1.210352412995e-11       1.097630186769e-14       2.441218114764e-14       5.296989928059e-15      -6.475656662556e-16 
  697       2.439434005473e-10       4.853194707676e-12      -1.229446187348e-11       1.098605072995e-14       2.428490398597e-14       5.310410573553e-15      -6.460784045786e-16 
  698       2.445215519680e-10       4.845532361677e-12      -1.248295777958e-11       1.099594568000e-14       2.415843640233e-14       5.323531516744e-15      -6.445257488704e-16 
  699       2.451201571724e-10       4.837100870158e-12      -1.266889915957e-11       1.100598974362e-14       2.403276701088e-14       5.336352550965e-15      -6.429078149734e-16 
  700       2.457389863695e-10       4.827900991747e-12      -1.285218340029e-11       1.101618540782e-14       2.390788574534e-14       5.348873342346e-15      -6.412247556164e-16 
  701       2.463776994359e-10       4.817939380394e-12      -1.303275162715e-11       1.102653292866e-14       2.378378856738e-14       5.361092982373e-15      -6.394768556075e-16 
  702       2.470359242916e-10       4.807224280402e-12      -1.321055573540e-11       1.103703198827e-14       2.366047285431e-14       5.373010426206e-15      -6.376644386704e-16 
  703       2.477132832121e-10       4.795764080773e-12      -1.338554731552e-11       1.104768225142e-14       2.353793584945e-14       5.384624639962e-15      -6.357878361720e-16 
  704       2.484093928065e-10       4.783567315784e-12      -1.355767765249e-11       1.105848336542e-14       2.341617466142e-14       5.395934600779e-15      -6.338473871536e-16 
  705       2.491238639961e-10       4.770642665557e-12      -1.372689772501e-11       1.106943496005e-14       2.329518626356e-14       5.406939296875e-15      -6.318434383623e-16 
  706       2.498563019921e-10       4.756998956627e-12      -1.389315820470e-11       1.108053664745e-14       2.317496749329e-14       5.417637727623e-15      -6.297763442821e-16 
  707       2.506063062744e-10       4.742645162519e-12      -1.405640945539e-11       1.109178802207e-14       2.305551505147e-14       5.428028903611e-15      -6.276464671655e-16 
  708       2.513734705694e-10       4.727590404312e-12      -1.421660153226e-11       1.110318866058e-14       2.293682550176e-14       5.438111846708e-15      -6.254541770645e-16 
  709       2.521573828286e-10       4.711843951216e-12      -1.437368418115e-11       1.111473812179e-14       2.281889527003e-14       5.447885590132e-15      -6.231998518619e-16 
  710       2.529576252066e-10       4.695415221137e-12      -1.452760683776e-11       1.112643594655e-14       2.270172064366e-14       5.457349178512e-15      -6.208838773027e-16 
  711       2.537737740396e-10       4.678313781255e-12      -1.467831862686e-11       1.113828165768e-14       2.258529777097e-14       5.466501667958e-15      -6.185066470253e-16 
  712       2.546053998233e-10       4.660549348588e-12      -1.482576836155e-11       1.115027475990e-14       2.246962266055e-14       5.475342126122e-15      -6.160685625931e-16 
  713       2.554520671913e-10       4.642131790568e-12      -1.496990454248e-11       1.116241473975e-14       2.235469118065e-14       5.483869632266e-15      -6.135700335251e-16 
  714       2.563133348938e-10       4.623071125608e-12      -1.511067535706e-11       1.117470106546e-14       2.224049905853e-14       5.492083277330e-15      -6.110114773279e-16 
  715       2.571887557749e-10       4.603377523676e-12      -1.524802867872e-11       1.118713318696e-14       2.212704187985e-14       5.499982163993e-15      -6.083933195267e-16 
  716       2.580778767518e-10       4.583061306865e-12      -1.538191206610e-11       1.119971053569e-14       2.201431508800e-14       5.507565406740e-15      -6.057159936963e-16 
  717       2.589802387924e-10       4.562132949965e-12      -1.551227276234e-11       1.121243252460e-14       2.190231398353e-14       5.514832131929e-15      -6.029799414929e-16 
  718       2.598953768938e-10       4.540603081029e-12      -1.563905769423e-11       1.122529854805e-14       2.179103372344e-14       5.521781477857e-15      -6.001856126851e-16 
  719       2.608228200608e-10       4.518482481952e-12      -1.576221347151e-11       1.123830798169e-14       2.168046932062e-14       5.528412594823e-15      -5.973334651852e-16 
  720       2.617620912836e-10       4.495782089035e-12      -1.588168638606e-11       1.125146018243e-14       2.157061564316e-14       5.534724645195e-15      -5.944239650806e-16 
  721       2.627127075164e-10       4.472512993560e-12      -1.599742241113e-11       1.126475448832e-14       2.146146741378e-14       5.540716803477e-15      -5.914575866649e-16 
  722       2.636741796556e-10       4.448686442357e-12      -1.610936720061e-11       1.127819021851e-14       2.135301920912e-14       5.546388256371e-15      -5.884348124693e-16 
  723       2.646460125181e-10       4.424313838381e-12      -1.621746608818e-11       1.129176667312e-14       2.124526545917e-14       5.551738202846e-15      -5.853561332939e-16 
  724       2.656277048193e-10       4.399406741277e-12      -1.632166408663e-11       1.130548313318e-14       2.113820044664e-14       5.556765854204e-15      -5.822220482390e-16 
  725       2.666187491517e-10       4.373976867954e-12      -1.642190588701e-11       1.131933886056e-14       2.103181830627e-14       5.561470434141e-15      -5.790330647363e-16 
  726       2.676186319629e-10       4.348036093155e-12      -1.651813585793e-11       1.133333309788e-14       2.092611302425e-14       5.565851178818e-15      -5.757896985802e-16 
  727       2.686268335339e-10       4.321596450030e-12      -1.661029804473e-11       1.134746506842e-14       2.082107843757e-14       5.569907336923e-15      -5.724924739592e-16 
  728       2.696428279574e-10       4.294670130701e-12      -1.669833616873e-11       1.136173397604e-14       2.071670823339e-14       5.573638169738e-15      -5.691419234870e-16 
  729       2.706660831162e-10       4.267269486843e-12      -1.678219362649e-11       1.137613900512e-14       2.061299594842e-14       5.577042951205e-15      -5.657385882341e-16 
  730       2.716960606608e-10       4.239407030243e-12      -1.686181348898e-11       1.139067932043e-14       2.050993496825e-14       5.580120967991e-15      -5.622830177585e-16 
  731       2.727322159887e-10       4.211095433382e-12      -1.693713850085e-11       1.140535406712e-14       2.040751852676e-14       5.582871519552e-15      -5.587757701378e-16 
  732       2.737739982217e-10       4.182347529997e-12      -1.700811107966e-11       1.142016237057e-14       2.030573970548e-14       5.585293918202e-15      -5.552174119998e-16 
  733       2.748208501845e-10       4.153176315660e-12      -1.707467331510e-11       1.143510333635e-14       2.020459143293e-14       5.587387489177e-15      -5.516085185539e-16 
  734       2.758722083832e-10       4.123594948341e-12      -1.713676696820e-11       1.145017605010e-14       2.010406648402e-14       5.589151570699e-15      -5.479496736228e-16 
