#scalar perturbations for mode k = 1.088182900000e-03 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_idr             17:theta_idr             18:shear_idr             19:delta_cdm             20:theta_cdm             21:delta_idm             22:theta_idm          
       2.043060017415e+03       2.437029433548e-02      -2.179875289311e+00       2.834934843512e-04       9.785524105963e-02       5.263980891761e-04       2.071414438295e-04       1.744559140465e-04      -1.768293174105e+00       5.243625850172e-04       5.921032853477e-01       5.967166956964e-01      -2.173023511915e+00       2.799059652250e-04       9.839823075493e-02      -2.173023511915e+00       2.799059652250e-04       9.839823075493e-02      -1.768491566868e+00       5.243886961274e-04      -1.768489753885e+00       5.243886016661e-04 
       2.063978925308e+03       2.482230087142e-02      -2.188336293444e+00       2.821975847657e-04       9.895939900523e-02       5.219729567055e-04       2.084670442964e-04       1.749467602893e-04      -1.779743197756e+00       5.293469635619e-04       5.920777054211e-01       5.965737646051e-01      -2.181384854430e+00       2.786390898205e-04       9.946265415021e-02      -2.181384854430e+00       2.786390898205e-04       9.946265415021e-02      -1.779942132213e+00       5.293726442286e-04      -1.779940317272e+00       5.293725514874e-04 
       2.084897833202e+03       2.527841215691e-02      -2.196748474494e+00       2.808216772299e-04       1.000445450514e-01       5.175096793220e-04       2.097515352518e-04       1.754321363363e-04      -1.791288795749e+00       5.343291428388e-04       5.920518961458e-01       5.964337236255e-01      -2.189698205827e+00       2.772938126340e-04       1.005083052506e-01      -2.189698205827e+00       2.772938126340e-04       1.005083052506e-01      -1.791488263009e+00       5.343544037597e-04      -1.791486446145e+00       5.343543126919e-04 
       2.105816741095e+03       2.573862822284e-02      -2.205109923480e+00       2.793665422203e-04       1.011101497445e-01       5.130094314735e-04       2.109947157491e-04       1.759118157254e-04      -1.802930156358e+00       5.393091665085e-04       5.920258780614e-01       5.962964948116e-01      -2.197961701760e+00       2.758709025766e-04       1.015346710051e-01      -2.197961701760e+00       2.758709025766e-04       1.015346710051e-01      -1.803130147749e+00       5.393340180205e-04      -1.803128328997e+00       5.393339285810e-04 
       2.126735648988e+03       2.620294908924e-02      -2.213418726872e+00       2.778329796702e-04       1.021556919619e-01       5.084734054271e-04       2.121963970477e-04       1.763855747555e-04      -1.814667448763e+00       5.442870711877e-04       5.919996744527e-01       5.961620068740e-01      -2.206173473011e+00       2.743711472942e-04       1.025412465757e-01      -2.206173473011e+00       2.743711472942e-04       1.025412465757e-01      -1.814867955826e+00       5.443115232861e-04      -1.814866135220e+00       5.443114354315e-04 
       2.147654556881e+03       2.667137480127e-02      -2.221673014992e+00       2.762218260892e-04       1.031806591483e-01       5.039027921690e-04       2.133564029311e-04       1.768531888452e-04      -1.826500858787e+00       5.492629039587e-04       5.919732998494e-01       5.960301832636e-01      -2.214331693855e+00       2.727953703304e-04       1.035275355492e-01      -2.214331693855e+00       2.727953703304e-04       1.035275355492e-01      -1.826701873268e+00       5.492869663118e-04      -1.826700050840e+00       5.492868800002e-04 
       2.173846489890e+03       2.726366385839e-02      -2.231928234696e+00       2.740964630845e-04       1.044342123554e-01       4.981331012751e-04       2.147498052582e-04       1.774296626599e-04      -1.841452878614e+00       5.554901318882e-04       5.919400639066e-01       5.958687818628e-01      -2.224468057538e+00       2.707164930362e-04       1.047330920004e-01      -2.224468057538e+00       2.707164930362e-04       1.047330920004e-01      -1.841654517085e+00       5.555137194037e-04      -1.841652692421e+00       5.555136349671e-04 
       2.200038422898e+03       2.786238811825e-02      -2.242091412103e+00       2.718525357107e-04       1.056537525867e-01       4.923133254210e-04       2.160773246039e-04       1.779956944923e-04      -1.856556152884e+00       5.617142493991e-04       5.919066203780e-01       5.957113163913e-01      -2.234514044502e+00       2.685214620661e-04       1.059051436980e-01      -2.234514044502e+00       2.685214620661e-04       1.059051436980e-01      -1.856758403093e+00       5.617373761489e-04      -1.856756576242e+00       5.617372935268e-04 
       2.226230355907e+03       2.846754765760e-02      -2.252158945745e+00       2.694918355253e-04       1.068383336817e-01       4.864457465973e-04       2.173386975837e-04       1.785508307412e-04      -1.871810982098e+00       5.679353308228e-04       5.918729989967e-01       5.955576598559e-01      -2.244466136950e+00       2.662120392233e-04       1.070427750820e-01      -2.244466136950e+00       2.662120392233e-04       1.070427750820e-01      -1.872013832155e+00       5.679580103174e-04      -1.872012003163e+00       5.679579294516e-04 
       2.252422288916e+03       2.907914255754e-02      -2.262127276751e+00       2.670162117890e-04       1.079870327782e-01       4.805326451682e-04       2.185336910267e-04       1.790946178002e-04      -1.887217652946e+00       5.741534481379e-04       5.918392274435e-01       5.954076905033e-01      -2.254320858621e+00       2.637900424171e-04       1.081450934693e-01      -2.254320858621e+00       2.637900424171e-04       1.081450934693e-01      -1.887421091307e+00       5.741756933558e-04      -1.887419260220e+00       5.741756141908e-04 
       2.278614221924e+03       2.969717290366e-02      -2.271992891912e+00       2.644275703107e-04       1.090989509080e-01       4.745762938159e-04       2.196621020673e-04       1.796266013588e-04      -1.902776439035e+00       5.803686710536e-04       5.918053314860e-01       5.952612915561e-01      -2.264074777787e+00       2.612573445422e-04       1.092112296250e-01      -2.264074777787e+00       2.612573445422e-04       1.092112296250e-01      -1.902980454491e+00       5.803904944682e-04      -1.902978621352e+00       5.803904169507e-04 
       2.304806154933e+03       3.032163878620e-02      -2.281752326468e+00       2.617278721908e-04       1.101732135791e-01       4.685789515050e-04       2.207237581441e-04       1.801463257073e-04      -1.918487601466e+00       5.865810670231e-04       5.917713351502e-01       5.951183510058e-01      -2.273724509997e+00       2.586158722567e-04       1.102403383185e-01      -2.273724509997e+00       2.586158722567e-04       1.102403383185e-01      -1.918692183127e+00       5.866024806266e-04      -1.918690347979e+00       5.866024047056e-04 
       2.330998087942e+03       3.095254029994e-02      -2.291402166768e+00       2.589191325248e-04       1.112089713317e-01       4.625428640785e-04       2.217185168503e-04       1.806533343637e-04      -1.934351389329e+00       5.927907012345e-04       5.917372608886e-01       5.949787614282e-01      -2.283266720676e+00       2.558676047088e-04       1.112315988620e-01      -2.283266720676e+00       2.558676047088e-04       1.112315988620e-01      -1.934556526614e+00       5.928117165611e-04      -1.934554689497e+00       5.928116421875e-04 
       2.359748591663e+03       3.165248116417e-02      -2.301864484241e+00       2.557129386829e-04       1.123005981697e-01       4.558751894793e-04       2.227332973232e-04       1.811946886631e-04      -1.951940835576e+00       5.996038201121e-04       5.916997941267e-01       5.948292724316e-01      -2.293613373454e+00       2.527303318319e-04       1.122751714865e-01      -2.293613373454e+00       2.527303318319e-04       1.122751714865e-01      -1.952146570929e+00       5.996244110173e-04      -1.952144731698e+00       5.996243382885e-04 
       2.388499095385e+03       3.236017666634e-02      -2.312186339787e+00       2.523806588825e-04       1.133437842548e-01       4.491664690895e-04       2.236672301550e-04       1.817195703405e-04      -1.969714769228e+00       6.064137682833e-04       5.916622841283e-01       5.946835659112e-01      -2.303822256514e+00       2.494695829002e-04       1.132711654153e-01      -2.303822256514e+00       2.494695829002e-04       1.132711654153e-01      -1.969921090633e+00       6.064339475919e-04      -1.969919249333e+00       6.064338764535e-04 
       2.417249599106e+03       3.307562695416e-02      -2.322363456238e+00       2.489251727627e-04       1.143375148015e-01       4.424196325383e-04       2.245202513080e-04       1.822273795357e-04      -1.987673476188e+00       6.132206238788e-04       5.916247544914e-01       5.945415165520e-01      -2.313889191714e+00       2.460881839358e-04       1.142186017333e-01      -2.313889191714e+00       2.460881839358e-04       1.142186017333e-01      -1.987880371989e+00       6.132404038961e-04      -1.987878528667e+00       6.132403342965e-04 
       2.446000102828e+03       3.379883218344e-02      -2.332391646769e+00       2.453494305180e-04       1.152808144865e-01       4.356375927418e-04       2.252923397770e-04       1.827175187713e-04      -2.005817228514e+00       6.200244622445e-04       5.915872270663e-01       5.944030043953e-01      -2.323810089163e+00       2.425890294854e-04       1.151165401692e-01      -2.323810089163e+00       2.425890294854e-04       1.151165401692e-01      -2.006024687403e+00       6.200438547827e-04      -2.006022842101e+00       6.200437866723e-04 
       2.474750606550e+03       3.452979251868e-02      -2.342266818939e+00       2.416564508011e-04       1.161727481864e-01       4.288232456034e-04       2.259835173406e-04       1.831893936747e-04      -2.024146285372e+00       6.268253561502e-04       5.915497220124e-01       5.942679144894e-01      -2.333580951180e+00       2.389750805684e-04       1.159640798055e-01      -2.333580951180e+00       2.389750805684e-04       1.159640798055e-01      -2.024354296373e+00       6.268443725527e-04      -2.024352449134e+00       6.268443058841e-04 
       2.503501110271e+03       3.526850813356e-02      -2.351984978431e+00       2.378493185146e-04       1.170124216853e-01       4.219794701919e-04       2.265938482904e-04       1.836424137894e-04      -2.042660893834e+00       6.336233759314e-04       5.915122578864e-01       5.941361365980e-01      -2.343197875963e+00       2.352493625160e-04       1.167603597598e-01      -2.343197875963e+00       2.352493625160e-04       1.167603597598e-01      -2.042869446290e+00       6.336420270967e-04      -2.042867597154e+00       6.336419618246e-04 
       2.532251613993e+03       3.601497921121e-02      -2.361542232471e+00       2.339311824743e-04       1.177989823521e-01       4.151091284926e-04       2.271234391602e-04       1.840759932932e-04      -2.061361289497e+00       6.404185895500e-04       5.914748517665e-01       5.940075649704e-01      -2.352657060931e+00       2.314149626820e-04       1.175045598369e-01      -2.352657060931e+00       2.314149626820e-04       1.175045598369e-01      -2.061570373059e+00       6.404368859533e-04      -2.061568522066e+00       6.404368220341e-04 
       2.563701195415e+03       3.684041046326e-02      -2.371807966763e+00       2.295218815022e-04       1.185976026626e-01       4.075667379791e-04       2.276104585911e-04       1.845273275132e-04      -2.082030295679e+00       6.478485950602e-04       5.914340200068e-01       5.938704763587e-01      -2.362819248497e+00       2.270998433850e-04       1.182580629318e-01      -2.362819248497e+00       2.270998433850e-04       1.182580629318e-01      -2.082239948703e+00       6.478665149184e-04      -2.082238095722e+00       6.478664524313e-04 
       2.595150776838e+03       3.767512218300e-02      -2.381871826572e+00       2.249878823489e-04       1.193306987728e-01       3.999996589267e-04       2.280012966461e-04       1.849539531599e-04      -2.102922158949e+00       6.552754044983e-04       5.913932950550e-01       5.937369754152e-01      -2.372783566058e+00       2.226626432365e-04       1.189473554634e-01      -2.372783566058e+00       2.226626432365e-04       1.189473554634e-01      -2.103132369776e+00       6.552929593643e-04      -2.103130514852e+00       6.552928982616e-04 
